REGN_GKO,DATE,MAX_NORM,CAP_TO_NA,RES_TO_NA,NA,BI_TO_NA,NI_TO_NA,L_NORM,I_NORM,IS_SZKO,REGISTERED_MSC,DEFAULT
1,2019-04-01,178.822,-0.0,-37.98740392733254,-457206.0,-7.6661920447238225,-0.1976330144398805,252.017,0.155,1.0,1.0,0.0
1,2019-07-01,169.076,-0.0,-259.9226171100524,-67586.0,-53.07553339448998,-2.552200159796408,264.193,0.15,1.0,1.0,0.0
1,2019-10-01,153.054,-0.0,-215.03776332514715,-81031.0,-44.11630116868853,-1.976009181671212,263.839,0.148,0.0,1.0,0.0
1,2020-01-01,135.661,-0.0,-16.434897938058135,-1004684.0,-3.493520350677427,-0.0947700968662783,307.083,0.151,1.0,1.0,0.0
1,2020-04-01,160.134,-0.0,-34.524008355374825,-449531.0,-7.728583790661823,-0.1325114397004878,202.931,0.151,1.0,1.0,0.0
1,2020-07-01,119.411,-0.0,,0.0,,,268.706,0.151,1.0,1.0,0.0
1,2020-10-01,131.536,-0.0,-236.4196003805899,-71468.0,-48.51006044663346,-0.7310544579392175,340.291,0.151,0.0,1.0,0.0
1,2021-01-01,115.426,-0.0,-236.4196003805899,-71468.0,-48.51006044663346,-0.7310544579392175,447.926,0.151,1.0,1.0,0.0
1,2021-04-01,137.151,-0.0,-236.4196003805899,-71468.0,-48.51006044663346,-0.7310544579392175,543.247,0.151,1.0,1.0,0.0
1,2021-07-01,142.427,1.0,0.0790336871132876,216030235.0,0.7494823120476631,0.0510160348619719,481.415,0.151,1.0,1.0,0.0
1,2021-10-01,126.023,1.0,0.0790336871132876,216030235.0,0.7494823120476631,0.0510160348619719,447.895,0.151,0.0,1.0,0.0
1,2023-07-01,126.023,1.0009934760432,0.0102560907150672,288008958.0,0.8314027857425185,0.0372834063029386,338.194,0.151,1.0,1.0,0.0
1,2023-10-01,126.023,1.0000249840581277,0.0100010797070847,294107545.0,0.8559015886518654,0.1159350876224545,408.334,0.151,1.0,1.0,0.0
1,2024-01-01,126.023,1.0000249840581277,0.0100010797070847,294107545.0,0.8559015886518654,0.1159350876224545,1391.507,0.151,1.0,1.0,0.0
101,2017-10-01,251.778,1.0000249840581277,0.0100010797070847,294107545.0,0.8559015886518654,0.1159350876224545,183.867,0.048,1.0,1.0,0.0
101,2018-01-01,316.124,1.0000249840581277,0.0100010797070847,294107545.0,0.8559015886518654,0.1159350876224545,195.731,0.041,1.0,1.0,0.0
101,2018-04-01,235.907,1.0000249840581277,0.0100010797070847,294107545.0,0.8559015886518654,0.1159350876224545,179.795,0.112,1.0,1.0,0.0
101,2018-07-01,273.632,1.0000249840581277,0.0100010797070847,294107545.0,0.8559015886518654,0.1159350876224545,217.233,0.098,1.0,1.0,0.0
101,2018-10-01,131.735,1.0000249840581277,0.0100010797070847,294107545.0,0.8559015886518654,0.1159350876224545,226.389,0.755,1.0,1.0,0.0
101,2019-01-01,107.457,1.0000249840581277,0.0100010797070847,294107545.0,0.8559015886518654,0.1159350876224545,290.554,0.768,1.0,1.0,0.0
101,2019-04-01,200.99,1.0000249840581277,0.0100010797070847,294107545.0,0.8559015886518654,0.1159350876224545,271.726,0.885,1.0,1.0,0.0
101,2019-07-01,184.333,1.0000249840581277,0.0100010797070847,294107545.0,0.8559015886518654,0.1159350876224545,275.825,0.835,1.0,1.0,0.0
101,2019-10-01,254.434,1.0000249840581277,0.0100010797070847,294107545.0,0.8559015886518654,0.1159350876224545,227.677,0.41,1.0,1.0,0.0
101,2020-01-01,283.213,1.0000249840581277,0.0100010797070847,294107545.0,0.8559015886518654,0.1159350876224545,231.329,0.295,1.0,1.0,0.0
101,2020-04-01,260.65,1.0000249840581277,0.0100010797070847,294107545.0,0.8559015886518654,0.1159350876224545,194.473,0.295,1.0,1.0,0.0
101,2020-07-01,239.098,1.0000249840581277,0.0100010797070847,294107545.0,0.8559015886518654,0.1159350876224545,195.219,0.295,1.0,1.0,0.0
101,2020-10-01,292.403,0.0024189194053489,-3.971534501997768,-138905.0,-0.1160289406428854,-0.1160289406428854,199.972,0.295,1.0,1.0,0.0
101,2021-01-01,271.138,0.0024189194053489,-3.971534501997768,-138905.0,-0.1160289406428854,-0.1160289406428854,184.688,0.295,1.0,1.0,0.0
101,2021-04-01,270.932,0.0024189194053489,-3.971534501997768,-138905.0,-0.1160289406428854,-0.1160289406428854,156.173,0.295,1.0,1.0,0.0
101,2021-07-01,286.268,0.0024189194053489,-3.971534501997768,-138905.0,-0.1160289406428854,-0.1160289406428854,177.747,0.295,1.0,1.0,0.0
101,2021-10-01,259.825,0.0024189194053489,-3.971534501997768,-138905.0,-0.1160289406428854,-0.1160289406428854,206.576,0.295,1.0,1.0,0.0
101,2023-07-01,259.825,0.0024189194053489,-3.971534501997768,-138905.0,-0.1160289406428854,-0.1160289406428854,240.641,0.295,1.0,1.0,0.0
101,2023-10-01,259.825,0.0024189194053489,-3.971534501997768,-138905.0,-0.1160289406428854,-0.1160289406428854,210.923,0.295,1.0,1.0,0.0
101,2024-01-01,259.825,0.0024189194053489,-3.971534501997768,-138905.0,-0.1160289406428854,-0.1160289406428854,373.681,0.295,1.0,1.0,0.0
212,2017-10-01,391.44,-0.0008391284391267,-0.0596705912919746,-6250533.0,-0.0,-0.1160289406428854,498.821,0.274,1.0,0.0,0.0
212,2018-01-01,384.694,-0.0178423208284007,-1.462876406634826,-293964.0,-0.0,-0.1160289406428854,371.274,0.421,1.0,0.0,0.0
212,2018-04-01,406.128,-0.0178423208284007,-1.462876406634826,-293964.0,-0.0,-0.1160289406428854,584.148,0.353,1.0,0.0,0.0
212,2018-07-01,382.748,-0.0626500555429472,-7.331848206500316,-83719.0,-0.0,-0.1160289406428854,443.659,0.412,1.0,0.0,0.0
212,2018-10-01,311.904,-0.0533728159884401,-6.259730744573679,-98271.0,-0.0,-0.1160289406428854,383.158,0.358,1.0,0.0,0.0
212,2019-01-01,327.44,-0.0038471581640437,-0.4572844417843185,-1363344.0,-0.0,-0.1160289406428854,315.777,0.381,1.0,0.0,0.0
212,2019-04-01,352.661,0.00037501301025,-0.1882374626873972,-1258623.0,-0.0041672526244951,-0.0,605.03,0.348,1.0,0.0,0.0
212,2019-07-01,407.693,4.455705103125159e-05,-0.0181375274743049,-8191745.0,-0.0006402787196134,-0.0,919.983,0.341,1.0,0.0,0.0
212,2019-10-01,358.841,0.0007958846937785,-0.3278958663603912,-463635.0,-0.0113127783709167,-0.0,534.785,0.362,1.0,0.0,0.0
212,2020-01-01,353.159,0.003313480412717,-3.5862763191007465,-47684.0,-0.1099949668651958,-0.0,461.688,0.334,1.0,0.0,0.0
212,2020-04-01,360.386,-0.0,-0.0867174433198433,-1916235.0,-0.0027371381902532,-0.0,462.356,0.334,1.0,0.0,0.0
212,2020-07-01,347.689,-0.0,-0.0867174433198433,-1916235.0,-0.0027371381902532,-0.0,327.098,0.334,1.0,0.0,0.0
212,2020-10-01,337.34,-0.0,-0.0867174433198433,-1916235.0,-0.0027371381902532,-0.0,332.411,0.334,1.0,0.0,0.0
212,2021-01-01,311.39,-0.0,-0.0867174433198433,-1916235.0,-0.0027371381902532,-0.0,273.544,0.334,1.0,0.0,0.0
212,2021-04-01,362.18,-0.0,-0.0867174433198433,-1916235.0,-0.0027371381902532,-0.0,263.198,0.334,1.0,0.0,0.0
212,2021-07-01,367.91,-0.0,-0.0867174433198433,-1916235.0,-0.0027371381902532,-0.0,276.015,0.334,1.0,0.0,0.0
212,2021-10-01,336.872,-0.0,-0.0867174433198433,-1916235.0,-0.0027371381902532,-0.0,311.1,0.334,1.0,0.0,0.0
212,2023-07-01,336.872,-0.0,-0.0867174433198433,-1916235.0,-0.0027371381902532,-0.0,279.34,0.334,1.0,0.0,0.0
212,2023-10-01,336.872,-0.0,-0.0867174433198433,-1916235.0,-0.0027371381902532,-0.0,160.733,0.334,1.0,0.0,0.0
212,2024-01-01,336.872,-0.0,-0.0867174433198433,-1916235.0,-0.0027371381902532,-0.0,221.519,0.334,1.0,0.0,0.0
254,2017-10-01,224.821,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,121.601,0.48,1.0,0.0,0.0
254,2018-01-01,239.444,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,121.371,0.381,1.0,0.0,0.0
254,2018-04-01,223.807,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,109.736,0.4,1.0,0.0,0.0
254,2018-07-01,217.885,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,113.346,0.499,1.0,0.0,0.0
254,2018-10-01,245.84,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,98.611,0.972,1.0,0.0,0.0
254,2019-01-01,228.47,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,92.069,0.901,1.0,0.0,0.0
254,2019-04-01,211.912,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,89.013,0.961,1.0,0.0,0.0
254,2019-07-01,198.263,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,81.986,0.908,1.0,0.0,0.0
254,2019-10-01,169.912,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,87.116,0.997,1.0,0.0,0.0
254,2020-01-01,160.498,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,73.43,0.932,1.0,0.0,0.0
254,2020-04-01,172.542,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,79.568,0.932,1.0,0.0,0.0
254,2020-07-01,182.527,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,81.715,0.932,1.0,0.0,0.0
254,2020-10-01,141.029,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,76.377,0.932,1.0,0.0,0.0
254,2021-01-01,159.006,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,71.145,0.932,1.0,0.0,0.0
254,2021-04-01,147.167,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,227.086,0.932,1.0,0.0,0.0
254,2021-07-01,148.328,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,247.906,0.932,1.0,0.0,0.0
254,2021-10-01,137.222,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,278.256,0.932,1.0,0.0,0.0
254,2023-07-01,137.222,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,218.976,0.932,1.0,0.0,0.0
254,2023-10-01,137.222,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,222.213,0.932,1.0,0.0,0.0
254,2024-01-01,137.222,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,178.12,0.932,1.0,0.0,0.0
316,2017-10-01,57.206,1.3941576692110396,1.9802337546651103,65111.0,-0.0027371381902532,-0.0,304.446,0.631,1.0,1.0,0.0
316,2018-01-01,62.909,-0.0,-7.027703190681654,-756014.0,-0.0,-0.0,240.153,0.761,1.0,1.0,0.0
316,2018-04-01,45.883,-0.0,-1175.2556232919908,-4757.0,-0.0,-0.0,213.192,0.719,1.0,1.0,0.0
316,2018-07-01,43.522,-0.0,-10.689428380861433,-538243.0,-0.0,-0.0,224.337,0.69,1.0,1.0,0.0
316,2018-10-01,19.766,-0.0,-20917.745819397995,-299.0,-0.0,-0.0,229.894,0.594,1.0,1.0,0.0
316,2019-01-01,6.226,-0.0,-1252.079654310704,-9604.0,-0.0,-0.0,171.738,0.506,1.0,1.0,0.0
316,2019-04-01,9.502,-0.0,-23.90233344256075,-57983.0,-1.311177414069641,-0.4797785557835917,184.942,0.658,1.0,1.0,0.0
316,2019-07-01,2.836,-0.0,,0.0,,,757.207,0.476,1.0,1.0,0.0
316,2019-10-01,7.907,-0.0,,0.0,,,921.667,0.478,1.0,1.0,0.0
316,2020-01-01,5.735,-0.0,,0.0,,,334.151,0.405,1.0,1.0,0.0
316,2020-04-01,7.289,-0.0,,0.0,,,421.923,0.405,1.0,1.0,0.0
316,2020-07-01,1.325,-0.0,-0.3106556928298994,-4438557.0,-0.0123157143188653,-0.0014547520737032,503.351,0.405,1.0,1.0,0.0
316,2020-10-01,0.948,-0.0,-0.3106556928298994,-4438557.0,-0.0123157143188653,-0.0014547520737032,1318.712,0.405,1.0,1.0,0.0
316,2021-01-01,0.534,-0.0,-35.99100449775113,-33350.0,-1.9296551724137927,-0.484167916041979,309.291,0.405,1.0,1.0,0.0
316,2021-04-01,0.0,-0.0,-35.99100449775113,-33350.0,-1.9296551724137927,-0.484167916041979,161.77,0.405,1.0,1.0,0.0
316,2021-07-01,0.0,1.006276392519458,0.0185163533490406,67961492.0,0.9617805771538976,0.087410308767206,139.991,0.405,1.0,1.0,0.0
316,2021-10-01,1.091,1.0192610983820265,0.0194337090880035,70111526.0,0.97308582329245,0.125899313616423,240.018,0.405,1.0,1.0,0.0
316,2023-07-01,1.091,1.0076906006707609,0.0075931668875597,56387013.0,1.0943520629475445,0.1859406526818507,251.219,0.405,1.0,1.0,0.0
316,2023-10-01,1.091,1.006574752928144,0.0070961500143543,60159523.0,1.0868203692373026,0.2698801152396105,125.6,0.405,1.0,1.0,0.0
316,2024-01-01,1.091,1.0034867178883529,0.00697295538704,60367660.0,0.964052756061772,0.2361840926085258,133.584,0.405,1.0,1.0,0.0
323,2017-10-01,257.667,-0.0,-92.65734155143276,-1713616.0,-0.0,0.2361840926085258,256.362,0.614,1.0,1.0,0.0
323,2018-01-01,0.0,-0.0,-281.2027037974201,-419706.0,-0.0,0.2361840926085258,973.948,0.0,1.0,1.0,1.0
323,2018-04-01,51.36,-0.0,-281.2027037974201,-419706.0,-0.0,0.2361840926085258,1442.879,0.164,1.0,1.0,1.0
323,2018-07-01,129.629,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,981.395,0.218,1.0,1.0,1.0
323,2018-10-01,136.312,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,1392.598,0.254,1.0,1.0,1.0
323,2019-01-01,197.486,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,842.848,0.291,1.0,1.0,1.0
323,2019-04-01,197.486,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,842.848,0.291,1.0,1.0,0.0
323,2019-07-01,197.486,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,842.848,0.291,1.0,1.0,0.0
323,2019-10-01,197.486,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,842.848,0.291,1.0,1.0,0.0
323,2020-01-01,197.486,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,842.848,0.291,1.0,1.0,0.0
323,2020-04-01,197.486,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,842.848,0.291,1.0,1.0,0.0
323,2020-07-01,197.486,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,842.848,0.291,1.0,1.0,0.0
323,2020-10-01,197.486,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,842.848,0.291,1.0,1.0,0.0
323,2021-01-01,197.486,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,842.848,0.291,1.0,1.0,0.0
323,2021-04-01,197.486,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,842.848,0.291,1.0,1.0,0.0
323,2021-07-01,197.486,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,842.848,0.291,1.0,1.0,0.0
323,2021-10-01,197.486,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,842.848,0.291,1.0,1.0,0.0
323,2023-07-01,197.486,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,842.848,0.291,1.0,1.0,0.0
323,2023-10-01,197.486,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,842.848,0.291,1.0,1.0,0.0
323,2024-01-01,197.486,-0.0,-869.6727333577701,-62747.0,-0.0,0.2361840926085258,842.848,0.291,1.0,1.0,0.0
328,2017-10-01,466.142,-0.239063695343315,-20.318774776206894,-402604.0,-0.0,0.2361840926085258,138.385,0.266,1.0,0.0,0.0
328,2018-01-01,534.759,-0.0081601065676954,-0.6985259955452099,-11794944.0,-0.0,0.2361840926085258,117.42,0.199,1.0,0.0,0.0
328,2018-04-01,489.386,-0.0081601065676954,-0.6985259955452099,-11794944.0,-0.0,0.2361840926085258,161.561,0.23,1.0,0.0,0.0
328,2018-07-01,494.216,10.66341679592289,1270.1084644360735,9026.0,0.0,0.2361840926085258,131.593,0.325,1.0,0.0,0.0
328,2018-10-01,434.315,1.0,450.58466669437286,96248.0,0.0,0.2361840926085258,117.296,0.374,1.0,0.0,0.0
328,2019-01-01,465.976,1.0,450.58466669437286,96248.0,0.0,0.2361840926085258,75.088,0.336,1.0,0.0,0.0
328,2019-04-01,462.498,1.0,450.58466669437286,96248.0,0.0,0.2361840926085258,101.849,0.371,1.0,0.0,0.0
328,2019-07-01,454.948,1.0,450.58466669437286,96248.0,0.0,0.2361840926085258,70.336,0.353,1.0,0.0,0.0
328,2019-10-01,433.359,1.0,450.58466669437286,96248.0,0.0,0.2361840926085258,84.17,0.371,1.0,0.0,0.0
328,2020-01-01,436.452,1.0,450.58466669437286,96248.0,0.0,0.2361840926085258,55.98,0.306,1.0,0.0,0.0
328,2020-04-01,458.951,1.0,450.58466669437286,96248.0,0.0,0.2361840926085258,54.889,0.306,1.0,0.0,0.0
328,2020-07-01,460.058,1.0,450.58466669437286,96248.0,0.0,0.2361840926085258,65.132,0.306,1.0,0.0,0.0
328,2020-10-01,467.021,1.0,450.58466669437286,96248.0,0.0,0.2361840926085258,63.529,0.306,1.0,0.0,0.0
328,2021-01-01,468.214,1.0,450.58466669437286,96248.0,0.0,0.2361840926085258,73.136,0.306,1.0,0.0,0.0
328,2021-04-01,424.976,1.0,450.58466669437286,96248.0,0.0,0.2361840926085258,80.619,0.306,1.0,0.0,0.0
328,2021-07-01,403.714,1.0,450.58466669437286,96248.0,0.0,0.2361840926085258,88.364,0.306,1.0,0.0,0.0
328,2021-10-01,391.425,1.0,450.58466669437286,96248.0,0.0,0.2361840926085258,69.155,0.306,1.0,0.0,0.0
328,2023-07-01,391.425,1.016071244011829,0.037370077062229,80123169.0,0.9680475693616164,0.0981360584976363,89.518,0.306,1.0,0.0,0.0
328,2023-10-01,391.425,1.1219982727352058,0.0439933204839756,67473152.0,1.1963927963525405,0.1721857161793775,81.04,0.306,1.0,0.0,0.0
328,2024-01-01,391.425,1.0054019632787428,0.0376728965634703,77730073.0,1.0579192431737456,0.1688606030255497,93.528,0.306,1.0,0.0,0.0
354,2017-10-01,336.063,-0.0,-10995.950694094128,-53523.0,-0.0,0.1688606030255497,136.559,0.179,1.0,1.0,0.0
354,2018-01-01,372.2,-0.0,-298.4596454508621,-1964636.0,-0.0,0.1688606030255497,115.617,0.133,1.0,1.0,0.0
354,2018-04-01,358.549,-0.0,-19841.552435006688,-30657.0,-0.0,0.1688606030255497,118.224,0.145,1.0,1.0,0.0
354,2018-07-01,355.739,-0.0,-2258.5173855188173,-276552.0,-0.0,0.1688606030255497,120.057,0.176,1.0,1.0,0.0
354,2018-10-01,356.875,-0.0,-102001.45262836186,-6544.0,-0.0,0.1688606030255497,121.108,0.322,0.0,1.0,0.0
354,2019-01-01,394.808,-0.0,-1879.104933033966,-306424.0,-0.0,0.1688606030255497,192.688,0.332,1.0,1.0,0.0
354,2019-04-01,314.246,-0.0,-313.4054612036939,-188420.0,-0.0,-0.0,174.805,0.241,1.0,1.0,0.0
354,2019-07-01,323.627,-0.0,-223.79730372221505,-254499.0,-0.0,-0.0,242.045,0.293,1.0,1.0,0.0
354,2019-10-01,326.012,-0.0,-223.79730372221505,-254499.0,-0.0,-0.0,291.086,0.289,0.0,1.0,0.0
354,2020-01-01,360.557,-0.0,-1635.3792285639822,-38370.0,-0.0,-0.0,164.485,0.281,1.0,1.0,0.0
354,2020-04-01,360.356,-0.0,,0.0,-0.0,-0.0,106.342,0.281,1.0,1.0,0.0
354,2020-07-01,349.037,1.7209517270518644,1861.9880373930496,37868.0,0.0,0.0,103.677,0.281,1.0,1.0,0.0
354,2020-10-01,348.538,1.0000191040213966,1450.782175948037,52345.0,0.0,0.0,100.266,0.281,0.0,1.0,0.0
354,2021-01-01,340.266,-0.2463823130943576,-484.91195162018704,-152791.0,-0.0,-0.0,105.555,0.281,1.0,1.0,0.0
354,2021-04-01,309.839,1.0854333660111877,2125.835130615305,34682.0,0.0,0.0,157.286,0.281,1.0,1.0,0.0
354,2021-07-01,328.904,1.0854333660111877,2125.835130615305,34682.0,0.0,0.0,172.244,0.281,1.0,1.0,0.0
354,2021-10-01,367.741,1.0001511492959372,0.094181030077665,823106712.0,0.5132382652712472,0.135502474191949,155.674,0.281,0.0,1.0,0.0
354,2023-07-01,367.741,1.000717957447909,0.0318047777688325,976160916.0,0.5323474731291127,0.1132351338680312,116.114,0.281,1.0,1.0,0.0
354,2023-10-01,367.741,1.0000132493157814,0.0296145396400321,1048356023.0,0.5053539230727537,0.1744862575182629,72.865,0.281,1.0,1.0,0.0
354,2024-01-01,367.741,1.0000132493157814,0.0296145396400321,1048356023.0,0.5053539230727537,0.1744862575182629,69.739,0.281,1.0,1.0,0.0
429,2017-10-01,506.994,1.1533613420806086,7.844712861605832,1709942.0,0.0,0.1744862575182629,143.517,0.601,1.0,0.0,0.0
429,2018-01-01,468.209,1.171846302575983,6.208651496254536,1682969.0,0.0,0.1744862575182629,188.29,0.746,1.0,0.0,0.0
429,2018-04-01,434.363,1.006068505344886,4.921390001964,1960285.0,0.0,0.1744862575182629,230.019,0.693,1.0,0.0,0.0
429,2018-07-01,368.618,1.006068505344886,4.921390001964,1960285.0,0.0,0.1744862575182629,106.924,0.595,1.0,0.0,0.0
429,2018-10-01,353.873,1.0009738748801686,3.8011595150214745,1970479.0,0.0,0.1744862575182629,119.989,0.787,1.0,0.0,0.0
429,2019-01-01,330.157,1.0372536625230468,2.23649607321996,1901558.0,0.0,0.1744862575182629,137.008,0.593,1.0,0.0,0.0
429,2019-04-01,308.51,-0.0,-3.257871236611742,-618359.0,-3.2561246783826223,-0.0663950876432622,300.325,0.579,1.0,0.0,0.0
429,2019-07-01,301.365,-0.0,-181.04661506983365,-11241.0,-176.83062005159684,-1.3659816742282715,193.438,0.698,1.0,0.0,0.0
429,2019-10-01,310.23,-0.0,-33.68396067036086,-59192.0,-33.58205500743344,-0.2600182457088796,341.996,0.78,1.0,0.0,0.0
429,2020-01-01,300.894,-0.0,-1.004520761749797,-2079738.0,-0.9543620398338636,-0.0059743102256149,541.615,0.698,1.0,0.0,0.0
429,2020-04-01,322.465,-0.0,-10.85777084593738,-180167.0,-11.021013837162188,-0.0734041195113422,359.463,0.698,1.0,0.0,0.0
429,2020-07-01,320.443,-0.0,-16.917314904847895,-115184.0,-17.224362758716488,-0.1004740241700236,262.864,0.698,1.0,0.0,0.0
429,2020-10-01,272.937,-0.0,-2.313991966797942,-867898.0,-2.2990305312375416,-0.0264155465273569,161.163,0.698,1.0,0.0,0.0
429,2021-01-01,357.584,-0.0,-2.313991966797942,-867898.0,-2.2990305312375416,-0.0264155465273569,157.198,0.698,1.0,0.0,0.0
429,2021-04-01,361.999,-0.0,-3.936286923881843,-520835.0,-3.792151065116592,-0.0051609434849808,216.069,0.698,1.0,0.0,0.0
429,2021-07-01,295.38,1.0000142391866935,0.1149082589543012,17697640.0,0.4491594359473919,0.0310673061492944,406.706,0.698,1.0,0.0,0.0
429,2021-10-01,293.969,1.0014760968236076,0.1230774307651087,17545597.0,0.4574541407738933,0.0357392227805072,163.845,0.698,1.0,0.0,0.0
429,2023-07-01,293.969,1.0034701896625655,0.0487573527497496,16708885.0,-0.8168846095954339,-0.6718399821412381,98.218,0.698,1.0,0.0,0.0
429,2023-10-01,293.969,1.0,0.068898623856746,11808291.0,-1.7567034044130518,-1.551886382203826,256.268,0.698,1.0,0.0,0.0
429,2024-01-01,293.969,0.9272284496651506,-29.89954517781041,-27923.0,1325.505497260323,1245.4182573505711,219.919,0.698,1.0,0.0,0.0
436,2017-10-01,185.776,0.9272284496651506,-29.89954517781041,-27923.0,1325.505497260323,1245.4182573505711,166.018,0.215,1.0,0.0,0.0
436,2018-01-01,199.36,0.9272284496651506,-29.89954517781041,-27923.0,1325.505497260323,1245.4182573505711,150.4,0.241,1.0,0.0,0.0
436,2018-04-01,173.436,-0.0123954553466015,-2.4587403448700385,-4516252.0,-0.0,1245.4182573505711,246.129,0.13,1.0,0.0,0.0
436,2018-07-01,182.124,-0.0123954553466015,-2.4587403448700385,-4516252.0,-0.0,1245.4182573505711,140.485,0.133,1.0,0.0,0.0
436,2018-10-01,193.051,2.473642348990323,507.0909372100217,22631.0,0.0,1245.4182573505711,108.538,0.166,1.0,0.0,0.0
436,2019-01-01,193.759,2.473642348990323,507.0909372100217,22631.0,0.0,1245.4182573505711,122.471,0.161,1.0,0.0,0.0
436,2019-04-01,191.871,-0.0,-6.526305101663268,-581085.0,-0.1642427527814347,-0.0679040071590214,128.386,0.158,1.0,0.0,0.0
436,2019-07-01,165.228,-0.0,-3.813665398634411,-967641.0,-0.0848320813194149,-0.0269790139111509,138.948,0.137,1.0,0.0,0.0
436,2019-10-01,179.638,-0.0,-15.440030356286949,-250360.0,-0.2893872823134686,-0.0657852692123342,132.632,0.099,1.0,0.0,0.0
436,2020-01-01,163.655,-0.0,-276.0117291995336,-14579.0,-4.360861513135331,-0.521023389807257,99.805,0.054,1.0,0.0,0.0
436,2020-04-01,173.973,-0.0,-63.215118890868254,-64555.0,-0.9788397490511966,-0.1116567268220896,101.453,0.054,1.0,0.0,0.0
436,2020-07-01,168.798,-0.0,-3.5970344679940056,-1167750.0,-0.0536125026760864,-0.0056733033611646,149.852,0.054,1.0,0.0,0.0
436,2020-10-01,221.123,-0.0,-10.600476542209726,-419690.0,-0.1469012842812552,-0.0135147370678357,82.511,0.054,1.0,0.0,0.0
436,2021-01-01,250.553,-0.0,-10.600476542209726,-419690.0,-0.1469012842812552,-0.0135147370678357,134.74,0.054,1.0,0.0,0.0
436,2021-04-01,237.247,-0.0,-80.56588434065475,-59779.0,-0.9628632128339384,-0.0263972297964168,104.185,0.054,1.0,0.0,0.0
436,2021-07-01,224.53,-0.0,-80.56588434065475,-59779.0,-0.9628632128339384,-0.0263972297964168,106.732,0.054,1.0,0.0,0.0
436,2021-10-01,237.803,1.0,0.0525998741453406,96941981.0,0.6978862439380107,0.1246915616465481,105.796,0.054,1.0,0.0,0.0
436,2023-07-01,237.803,1.0,0.0525998741453406,96941981.0,0.6978862439380107,0.1246915616465481,241.43,0.054,1.0,0.0,0.0
436,2023-10-01,237.803,1.0,0.0525998741453406,96941981.0,0.6978862439380107,0.1246915616465481,161.888,0.054,1.0,0.0,0.0
436,2024-01-01,237.803,1.0,0.0525998741453406,96941981.0,0.6978862439380107,0.1246915616465481,145.231,0.054,1.0,0.0,0.0
485,2017-10-01,92.336,1.0107920324223507,0.3946311107555297,799942.0,0.0,0.1246915616465481,284.644,0.602,1.0,0.0,0.0
485,2018-01-01,92.856,1.0,0.3620393902853785,808575.0,0.0,0.1246915616465481,140.272,0.566,1.0,0.0,0.0
485,2018-04-01,99.631,1.080927706881201,0.4265331440381371,748038.0,0.0,0.1246915616465481,210.167,0.547,1.0,0.0,0.0
485,2018-07-01,99.435,1.047724374922254,0.4217486627690011,771744.0,0.0,0.1246915616465481,208.89,0.598,1.0,0.0,0.0
485,2018-10-01,99.596,-0.9197874162911832,-0.3805667002999696,-879089.0,-0.0,0.1246915616465481,239.848,0.538,1.0,0.0,0.0
