,REGN_GKO,RAZDEL,STR,20171001,20180101,20180401,20180701,20181001,20190101,20190401,20190701,20191001,20200101,20200401,20200701,20201001,20210101,20210401,20210701,20211001,20230701,20231001,20240101
26,1,I,2.1,6545780.0,8539429.0,1820765.0,3677620.0,5716299.0,8221366.0,2666000.0,5223546.0,7322230.0,10083305.0,2129590.0,3778679.0,4592375.0,5248860.0,710284.0,1895924.0,2896191.0,1778719.0,2843107.0,2857500.0
27,1,I,2.2,26364793.0,34415576.0,8226642.0,17134747.0,26316452.0,35829003.0,9868565.0,20833366.0,31437178.0,39906071.0,7741740.0,15439300.0,20339086.0,24670228.0,4050874.0,8992877.0,14501229.0,5234620.0,8817395.0,14384299.0
28,1,I,2.3,530904.0,709803.0,175029.0,351982.0,516025.0,546634.0,2218.0,3259.0,3753.0,3762.0,11.0,11.0,14.0,14.0,0.0,607911.0,951737.0,0.0,0.0,0.0
29,1,I,2.3.1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1,I,2.3.2,,,,,,,2218.0,3259.0,3753.0,3762.0,11.0,11.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,I,2.4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1,I,20,53085376.0,71359792.0,16185227.0,29391034.0,48415477.0,65315298.0,11345393.0,27783427.0,43322725.0,47788888.0,14279743.0,22048686.0,33377935.0,59730943.0,18057378.0,38575567.0,55733514.0,40910633.0,73462635.0,99242950.0
33,1,I,21,22692865.0,33995070.0,6289477.0,15554387.0,28583965.0,39250170.0,9172912.0,19300532.0,30361824.0,32662847.0,7802989.0,16389461.0,23998135.0,47481970.0,12581085.0,26039651.0,35950394.0,15688961.0,18535178.0,27976724.0
34,1,I,21.1,1716565.0,2422923.0,718602.0,1421801.0,2204193.0,2993929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461075.0,701581.0,2283914.0,3901952.0,4956559.0
35,1,I,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
